	('pCREB', 'Marker-type: phospho marker')	('pMAPKAP2', 'Marker-type: phospho marker')	('pERK1 2', 'Marker-type: phospho marker')	('pp38', 'Marker-type: phospho marker')	('pS6', 'Marker-type: phospho marker')	('CD14', 'Marker-type: surface marker')	('pPLCg2', 'Marker-type: phospho marker')	('pSTAT1', 'Marker-type: phospho marker')	('pSTAT5', 'Marker-type: phospho marker')	('HLADR', 'Marker-type: surface marker')	('CD1c', 'Marker-type: surface marker')	('CD19', 'Marker-type: surface marker')	('pSTAT3', 'Marker-type: phospho marker')	('CD123', 'Marker-type: surface marker')	('CD38', 'Marker-type: surface marker')	('CD16', 'Marker-type: surface marker')	('CD161', 'Marker-type: surface marker')	('CD66b', 'Marker-type: surface marker')	('CD57', 'Marker-type: surface marker')	('CD56', 'Marker-type: surface marker')	('CD3', 'Marker-type: surface marker')	('CD4', 'Marker-type: surface marker')	('IkBa', 'Marker-type: phospho marker')	('CD45', 'Marker-type: surface marker')	('CD27', 'Marker-type: surface marker')	('CD127', 'Marker-type: surface marker')	('CD25', 'Marker-type: surface marker')	('CD8', 'Marker-type: surface marker')
('cluster-1234', 'Majority-Treatment: PMA', 'number in clust: 15')	-0.31424160382903304	-0.4924323151828031	0.03755606446542655	-0.5618067872520042	-0.061552882347481463	0.4422933250101445	0.42243072798470427	-0.14330226856807465	-0.31098110976513055	-0.0346482645944273	0.03306113231319767	-0.0074353018792377625	-0.018667475528839298	0.19374439401160626	-0.09366349072845555	0.28943155021474154	0.14842214779418655	1.4495541759657984	4.446603991867799	3.5324510141273664	-0.9352825906732104	-0.788605630748405	-0.8049120394281764	-0.09807085527603245	-0.4006525126068957	1.9566158777206801	-0.022043261446274477	0.16576044208657326
('cluster-903', 'Majority-Treatment: Plasma', 'number in clust: 117')	-1.0124558608613563	-0.8009540645657428	-0.7771388085313009	-0.6920812074616051	-0.2042083385119913	-0.010787830242811595	-0.20326911005590062	-0.40352353285334946	-0.40186568977120835	-0.054841282538162166	-0.056420882289837035	-0.1932981746811282	-0.019951252483556763	-0.07721995648627235	-0.3542360345859886	-0.11343248794379067	0.0015272613853370223	0.4239716118024014	2.4395700290696047	0.18604167211987677	0.0747105794159825	0.2949745538786739	-0.8625980900053614	0.6653534821950883	-0.2193646721597584	-0.17115510810154871	0.5443392476824284	-0.3483441484268756
('cluster-649', 'Majority-Treatment: Plasma', 'number in clust: 116')	-1.1424857309359138	-0.8583285459036938	-0.8114921201396134	-0.6916115743856295	-0.21679261987101148	-0.11485737453593563	-0.10452074659347843	-0.3527817366669396	-0.17564531222218321	0.0010870208471011485	-0.07662238134908299	-0.18105129667432354	-0.006182418525011306	-0.08921340367908005	-0.4160105130833396	-0.10646445601471306	-0.08518278633409689	1.1535332062763277	3.208996036340436	0.055320908790910985	0.029171093413390584	0.4721397724849838	-0.5210589804038116	0.5297441890325442	-0.44175987581016823	-0.07546909758984326	-0.3119471789311777	-0.3878502031466351
('cluster-585', 'Majority-Treatment: Plasma', 'number in clust: 82')	-1.0404391859158524	-0.8006271373152114	-0.7443604883545423	-0.6904969780702793	-0.15009488807445714	0.21348740506757638	-0.09038613203810922	-0.28961674985980695	-0.3325432011480682	0.05653034066038869	-0.10980650594225215	-0.06796888669912433	-0.01921090866281177	-0.07394771750213021	-0.3843475026153562	-0.019588346610848528	0.5983698185864913	0.49231052103734724	4.273180337102158	0.2438245827859096	0.13646493483225966	0.10691556656233804	-0.6072389245384188	1.2745121427624992	-0.4507525023889386	-0.2692563881946578	1.9542911326476367	-0.3961685980988367
('cluster-1787', 'Majority-Treatment: Plasma', 'number in clust: 63')	-0.9406199235658842	-0.794506300123675	-0.6472596763411702	-0.6951640035140446	-0.17005651480554565	-0.024822243302337454	0.09784281875998031	-0.23154505909727804	-0.5333772562188148	-0.1089962042436421	-0.013187421658603515	-0.06163798890425245	-0.028371685188579448	0.0534284003914017	-0.28989767242872994	0.7783408317430132	-0.15710883237367	0.9862145281389143	5.599598750357331	0.7648646178917514	-0.6475731982454659	-0.7270231309632962	-0.5261802589355035	1.1559869219289436	-0.3543019602212502	-0.2365971815560368	-0.2989429567424816	0.058065275744115054
('cluster-1255', 'Majority-Treatment: Plasma', 'number in clust: 95')	-1.0238963845163749	-0.8274621209934419	-0.7354120687350618	-0.6748880398002731	-0.1747733132128976	-0.0034463540265885335	-0.24174764304148097	-0.45566567016055093	-0.1778411661108826	0.17258689576690028	-0.0751153984758908	-0.1697621217226132	-0.014829475940474342	0.019770441291289798	-0.34407050318180926	-0.022015978251442057	0.027813975906697392	0.945641542178	5.476921932781886	0.6843736470938283	0.07759184013238238	0.5522160826082703	-0.6107604859020388	1.7289302600383967	-0.03104344492170951	-0.039254498646527095	-0.0866990760992169	-0.30412816590329317
('cluster-198', 'Majority-Treatment: Plasma', 'number in clust: 104')	-0.8240200114524525	-0.7830078810165843	-0.6841225911056975	-0.5887382603555689	-0.17867949264916855	0.06879486609965224	0.07906101550706908	-0.2897382542343853	-0.015515490807199318	0.07118026427304856	-0.07031242219587544	0.09345515826248486	-0.021722383641406714	-0.016978839264727298	-0.18417465865425092	0.18933548348549606	1.826569589940991	0.9245842863792305	5.2565700013582735	1.0144139471096352	-0.4442930886737561	-0.389040061437919	-0.5975676307403739	1.4918563771931341	-0.3077591143073282	-0.15898292229888553	-0.03523020614928493	-0.1736043663142364
('cluster-1769', 'Majority-Treatment: Plasma', 'number in clust: 187')	-0.7710707708572183	-0.673881320083386	-0.37882467934044595	-0.5600468763400028	-0.11079043067433944	-0.09240639243756395	-0.15421794085997526	-0.32402159269485314	-0.1758316309758486	-0.0916397400921807	-0.09317450700689353	-0.17034619947939014	-0.020618792789034824	-0.07827641639410003	-0.4152747065516752	-0.12479368376211918	-0.11332197927823988	0.509088707970521	2.6927380143812165	0.07586732421845313	0.01118716276598125	-0.680046189628913	-0.5883152520033211	1.2566361771101695	-0.2968670463440572	-0.25134200418448854	-0.23695653687845789	-0.313298176419471
('cluster-1066', 'Majority-Treatment: Plasma', 'number in clust: 120')	-0.9124669433948753	-0.7761628882711475	-0.7250892156675635	-0.6821324313857664	-0.19326662233603673	0.1388799260591472	-0.2522156933738942	-0.3474260973819955	-0.08733921195149755	0.14458203278286882	-0.10505628313078146	-0.1444507690397204	-0.015568953093152196	0.012776818931672266	-0.3707090530834797	0.17310998837497257	0.09126606585117754	1.1282578688697225	3.8460329299296627	0.5610985580732872	0.16766277049362477	-0.3490974078209103	-0.5848783123543985	2.5031456727264376	-0.23303143643482316	-0.16441737001658108	0.40067359410401626	-0.16272455765582838
('cluster-893', 'Majority-Treatment: Plasma', 'number in clust: 157')	-0.9037295226366707	-0.7781575357440882	-0.6011694396337818	-0.7360709222565069	-0.1569169190281339	-0.1229386011999228	-0.021769699257476946	-0.2302727479538149	-0.4137594973701579	-0.09666336321637255	-0.13039205611746632	-0.18873729088933147	-0.006176815688072811	-0.10240097377071017	-0.13885695997573833	0.6743265760971661	0.14730770832789153	0.4375848217206038	2.79745793176364	0.38456784403522704	-0.8944928157649364	-0.718111423058469	-0.9033510372565821	1.0540533311531577	-0.44533035502186685	-0.23844468831819718	-0.26728438005151495	-0.36765728667165276
('cluster-1502', 'Majority-Treatment: Plasma', 'number in clust: 55')	-0.6708509388476003	-0.612060610879358	-0.5743778843340716	-0.4554612805798442	-0.12138116580539905	0.18169962748869528	-0.2918055897510834	-0.4349147493599752	-0.36936949506817507	-0.032323498683504606	-0.013892953416720658	-0.27215469274224	-0.023136351766556575	-0.1207083746782546	-0.33164201317582437	-0.2798130583202599	1.2943151529778998	0.6040476937300787	3.320478442963463	0.02197883434091156	0.1823120600737763	0.5260416572169023	-0.7246527278174397	1.9032972151529606	-0.415354254149684	-0.281831229966185	-0.0584484155612889	-0.41324379658805416
('cluster-978', 'Majority-Treatment: Plasma', 'number in clust: 83')	-0.8476615205103559	-0.7470340476506625	-0.6635815400119326	-0.687906279971529	-0.14815752066608587	-0.23028736896627944	-0.07100426344836637	-0.3380987108537936	0.36551874272241036	-0.021356307173875443	-0.11112277097079992	-0.17879059111689558	-0.018610374581849724	-0.05561741591690048	-0.312907645918872	-0.14588462990367346	0.7065712033126087	0.25414827375808885	1.5636996110452932	0.25395817632613904	0.24132980615658353	-0.23699042635869674	-0.6956689568268928	1.512210049129138	-0.41682471404827964	-0.08994352526876685	-0.09030911149371375	-0.32627749113493953
('cluster-980', 'Majority-Treatment: PMA', 'number in clust: 28')	-0.8127795523968034	-0.6067319261690953	-0.3159001070076441	-0.5601606467637184	-0.12022960830150135	-0.07525790852577059	0.40171191355638386	-0.18771184363866783	-0.016934245722501774	-0.15911432481638627	-0.08423613950254624	1.7057440738596206	-0.020234007613283977	-0.049168931668366965	0.014166304476960004	0.20777024261230898	0.0011789026984344586	0.9338983259732678	3.5134784869929896	0.2405280030210509	-0.9790167214870765	-0.6637200752592269	-0.28218973986838136	-0.013657465748562502	-0.3269204978855257	-0.281831229966185	-0.16555251287175607	-0.428348992300533
('cluster-512', 'Majority-Treatment: Plasma', 'number in clust: 41')	-0.8371141036068751	-0.7743776498886463	-0.19539736269713184	-0.6529732587764884	-0.10625097484224642	-0.1230277620177784	0.13975853827882917	-0.06545665239161161	-0.3272013614602632	-0.007719915700509777	-0.05747015578016483	-0.27215469274224	-0.024617582495351453	-0.010561320429241948	1.1503012031409392	0.0469789796858485	-0.12541501375417777	1.301933483156945	2.6512192760398676	0.5641046865584106	-1.0990112284868445	-0.760887945421693	-0.6687638035539585	-0.1879421463305608	-0.3647137128310724	-0.1351922915942413	-0.21945793253633372	-0.4074294676539393
('cluster-1649', 'Majority-Treatment: Plasma', 'number in clust: 106')	-0.6787299343281311	-0.6438485060634854	-0.6187218068418132	-0.583935847653192	-0.14456038724560424	0.011787903355883122	0.47942650167851825	-0.1982911565628223	-0.18533243416704293	0.0033703387026929313	-0.05087192095149103	-0.21467149141457179	-0.015571013509613561	-0.028033298292022817	0.2507105635144016	2.3147782235887315	0.3050223942175519	0.9560993237787684	3.7465167023764834	3.5246524533438484	-1.091286379513844	-0.7731372751200081	-0.5697878525130529	0.5973367779025561	-0.21820046946092503	-0.1380835607745489	0.03548533431454511	-0.332362576453056
('cluster-694', 'Majority-Treatment: Plasma', 'number in clust: 17')	0.07416256701431918	-0.1906710414039424	0.43323101773173683	-0.3605354692290858	-0.028410093730011948	-0.03125715533396877	0.43556382999424936	0.6268698194806103	-0.3699466758271213	0.24287402707533293	-0.011768195525441252	-0.008211852814626315	0.013742531059800356	-0.044021034943791046	0.19238454485785275	3.3874383272712962	0.405512222363633	1.2040745865217526	4.934437756805289	5.178321926111527	-1.035577691935843	-0.7088787386131621	-0.11161400872653811	0.349811332894176	-0.4297929595783326	-0.281831229966185	-0.45306988286775013	-0.3452933026235026
('cluster-1642', 'Majority-Treatment: PMA', 'number in clust: 95')	0.19983183412506905	-0.23011357590841847	0.6378235124318052	-0.35808175683664334	0.0336397767272542	-0.1537500870814774	0.8401225751142594	-0.24430060852406954	0.04731526385944497	-0.23588880141150248	-0.07373167299795527	-0.19043783083016166	-0.0077892595559594	-0.05036928270489559	0.09577061112137769	1.505736463711349	-0.013395598643456061	0.3583419210868211	1.6852516680369796	1.4120972787869603	-1.118050232691347	-0.7766876784368977	0.056981108265593564	-0.19994964349759284	-0.29392168846988553	-0.2097177811507762	-0.2388824476549911	-0.280542305326934
('cluster-282', 'Majority-Treatment: PMA', 'number in clust: 69')	-0.44145194612590416	-0.48356264793885695	-0.08598647791711508	-0.5131880830074941	-0.05806214298925085	-0.21471672451552615	0.9391203018147583	-0.31994544013065435	0.06220968194658635	-0.18378759684147009	-0.14212923161688057	-0.06808901366037867	-0.011830370244836854	-0.09845664553817908	0.4364194052842882	0.5782953929549878	0.0776461774967732	0.16836749756400307	1.3742661858181076	2.21838435856614	-1.190973558616584	-0.7602508559761051	-0.3079970805313256	-0.7008145869042198	-0.34482698025191677	-0.05232170043268219	0.6215241455671119	-0.3367396660878191
('cluster-962', 'Majority-Treatment: Plasma', 'number in clust: 42')	-0.36520073334687964	-0.5066483380494473	-0.7900619737373283	-0.575319571427735	-0.1866550547951592	0.013511485317415943	0.9848856451793848	0.14261031126006254	0.8158568479769831	-0.05727889011029618	-0.13049228776317312	-0.09274871184412779	-0.0011754534171690117	-0.04892435149204081	3.1621824235219127	2.875943694869591	0.23309343578999234	0.9842105953075341	4.229408588779919	3.0036008027954875	-1.1582667043854962	-0.738274424919687	-0.18957135929117616	1.000215635116951	-0.23048126222593424	0.09250236308524722	0.2115224235144257	-0.3431960133024228
('cluster-397', 'Majority-Treatment: Plasma', 'number in clust: 72')	-0.7450251159730593	-0.6228181767429292	-0.791048845281999	-0.6737816648637016	-0.18693519080154336	-0.16450266873791458	0.2912955215301881	0.13798093701281577	-0.21260803710236872	0.05752862085790947	-0.159098915152194	-0.1881790729235093	-0.0016453090100828802	-0.05396899357585897	1.639010101687866	1.2040672835097905	0.2733173053984874	0.34596857680348714	3.163613139843672	1.240445456297224	-1.1484559912153682	-0.7399050537961246	-0.830275078443953	0.513313688137935	-0.3487613845997565	-0.09470752658436304	-0.09814309693835262	-0.3129290356640114
('cluster-1358', 'Majority-Treatment: Plasma', 'number in clust: 46')	-0.39209000757515006	-0.7698830567496407	-0.6565798173618171	-0.5842764648804798	-0.1557362623536324	-0.07511796869157433	0.42894681836984616	-0.09913247430149177	-0.01755536899971087	-0.10271979160124078	-0.10394643259926452	-0.002586575290130127	0.00633545468624823	-0.03623305782301337	3.526702971763429	0.5921930005782993	0.9906675171822171	1.1854410655967522	2.837779590889539	1.116670436700591	-1.1535332107097849	-0.7508627162854292	-0.04550592579142409	-0.03528815303928758	-0.43672773722577624	-0.17232229531935805	0.14678018029304282	-0.38522393673508043
('cluster-1028', 'Majority-Treatment: Plasma', 'number in clust: 15')	-0.30999003516597473	-0.6740352241381398	-0.7957879163404994	-0.6681496093680083	-0.21169823883373637	0.24643298617138054	0.2393035721485405	-0.18129366202609085	-0.025162201454408006	-0.09112941869582057	-0.07080461837025757	0.11011461750692679	0.000007214029936122856	-0.0560885940093309	4.90716167559227	0.41340319871026043	1.648459974311597	0.8337078589989388	3.831679280637818	5.886593889870301	-1.1637777085770886	-0.6920926291770149	-0.12977523687859827	1.101430757310132	-0.32351382784699095	-0.15971720078913867	0.6175116696543734	-0.12899633001860267
('cluster-741', 'Majority-Treatment: PMA', 'number in clust: 44')	-0.4265193956172458	-0.3206684366228627	0.1673503421126014	-0.34286494916935417	-0.006761575866446305	-0.16699072247824712	0.668803733267649	0.026865338091593676	0.15037645174550063	-0.1602004521312663	-0.12545568899950182	-0.19042751129529356	-0.004113516838353498	-0.09837424423032047	-0.24367139435649365	2.2028529077976713	0.12210491543647788	0.0876970277109707	3.1166889633243473	0.3375904734724096	-1.172236724984455	-0.7844916318597527	-0.46925193605319293	-0.9982991272161976	-0.3904614960262328	0.7919235916628887	-0.27961648266333017	-0.40432945146687244
('cluster-535', 'Majority-Treatment: PMA', 'number in clust: 127')	-0.142892845234699	-0.4053925048934644	0.35640989013729696	-0.49832193625765453	0.004381240087697863	-0.15970914616082185	0.8520237177723007	-0.1855557099428562	-0.14564304611869938	-0.21466706012699674	-0.11308782405927854	-0.19414567186238074	-0.016300002121321325	-0.09531903176723475	0.313145063810038	2.685819587744445	0.2175936633801743	0.4448762455585681	2.001305341894204	0.6022504125631762	-1.1810188363374066	-0.7674456225909482	-0.680923888795823	-0.8063621385146393	-0.39595964679834406	-0.25185641598279185	-0.05170279558755334	-0.3754758818537305
('cluster-1968', 'Majority-Treatment: Plasma', 'number in clust: 53')	-0.7719590925057758	-0.6240740821739886	-0.4111801876627497	-0.6721754727342036	-0.15743371365527373	-0.025578754311852837	0.20271838729486258	-0.39225441231892916	-0.3662899213826317	-0.12009139864615292	-0.07640781330640832	-0.20184647957687632	-0.017724743625878597	-0.10661191781372771	0.035297063098792276	2.129464497186812	0.07066627396526114	0.1985429500428343	2.762188948069601	0.19872177558082668	-1.0684368596720084	-0.7400529524107542	-0.5679971824998068	-0.6440633638082786	-0.10449477206685648	-0.13527848985047963	1.5658107089195847	-0.3776090492020136
('cluster-639', 'Majority-Treatment: Plasma', 'number in clust: 72')	-0.5460180444695095	-0.6593661139059861	-0.32866972219658774	-0.606621095056305	-0.1092861945015357	-0.14879601331653308	0.7327159523908474	0.03288808318054935	0.6132624269873018	-0.12328195215601559	-0.11935393762583717	-0.21986664112709842	-0.005061864790522708	-0.06482893342805864	0.47121265645865074	1.839725531656481	0.017121706744344864	0.4715520505359972	2.34036390736814	0.41936620161801125	-1.1310718020155706	-0.7637837380420839	0.02057634625435517	-0.008472157054095259	-0.3595566701226725	-0.16675405650968603	-0.16805643521471245	-0.39997093765911107
('cluster-446', 'Majority-Treatment: Plasma', 'number in clust: 116')	-0.8129853500771764	-0.767528838106376	-0.8041848249570861	-0.7228566195406225	-0.21057992179601318	-0.06479352160989328	0.25901419037361334	-0.3889850611648977	0.2502089177833892	-0.17183658646495237	-0.08284898752060471	-0.12992411204011942	-0.02216819139636939	-0.12064659259251259	0.2611426375470745	1.8329836595716669	0.2485172373205399	0.8275978724497167	1.8902900138968255	1.4982606473871403	-1.1703571183502575	-0.7727870126860047	-0.6519781591684669	-0.3315702436463876	-0.3873887567926821	-0.22473767309149453	-0.17300877495422995	-0.29939835165587586
('cluster-1123', 'Majority-Treatment: Plasma', 'number in clust: 99')	-0.8271541666817089	-0.6519701427791476	-0.6264377108330387	-0.671207235750922	-0.17375809920747473	-0.1595363749960576	0.1917068523216869	-0.399878402423199	-0.32265724115149763	-0.012552121932169709	-0.0000943323102237255	-0.26652257793777595	-0.0037129467461996107	-0.09370628013742652	0.06627665800451632	1.295498087778057	0.28101410558978784	0.026009156321673957	2.245106053001142	0.30215765660098826	-1.1610464432029828	-0.7773994792911328	-0.3747568788271149	-0.6795607476963813	-0.393201956543845	-0.07817555837875223	-0.32171207276492286	-0.3875957910213215
